PAGE HITS,USER-AGENT-STRING,DEVICE TYPE,DEVICE MAKER,DEVICE MODEL,DEVICE MODEL VERSION,DEVICE DISPLAY WIDTH,DEVICE DISPLAY HEIGHT,DEVICE DISPLAY RESOLUTION,OS,OS VERSION,OS MAKER,BROWSER,BROWSER VERSION,APPLICATION,APPLICATION VERSION,LANGUAGE CODE,COUNTRY CODE,UNKNOWN PROPERTIES
10408,"Mozilla/5.0 (Linux; U; Android 2.3.6; en-gb; GT-I9100P Build/GINGERBREAD) Times/1.2",Smartphone,Samsung,GT-I9100,Unknown,480,800,480 x 800,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,9
10379,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 5_1_1 like Mac OS X; en-HK) Times/1.3.2",Unknown,Apple,iPhone,Unknown,320,480,320 x 480,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
10332,"Mozilla/5.0 (Linux; U; Android 2.3.3; en-gb; X10i Build/3.0.1.G.0.75) Times/1.3.0",Smartphone,SonyEricsson,SO-01B,Unknown,480,854,480 x 854,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,9
10309,"Mozilla/5.0 (Linux; U; Android 4.0.4; en-gb; XT910 Build/6.7.2-180_SPU-19-TA-11.6) Times/1.3.0",Smartphone,Motorola,XT910,Unknown,540,960,540 x 960,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,9
10291,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_0_1 like Mac OS X; en-US) iPadTimesAnvil/2.5",Unknown,Apple,iPad,Unknown,768,1024,768 x 1024,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
10286,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.50 (KHTML, like Gecko) Version/5.1 Safari/534.50",Unknown,Unknown,Computer,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,14
10286,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1_1 like Mac OS X; pt-PT) iPadTimesAnvil/2.8.1",Unknown,Apple,iPad,Unknown,768,1024,768 x 1024,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
10282,"Mozilla/5.0 (Linux; U; Android 4.0.4; en-gb; GT-I9100 Build/IMM76D) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30",Smartphone,Samsung,GT-I9100,Unknown,480,800,480 x 800,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,9
10240,"Mozilla/5.0 (iPad; U; CPU iPhone OS 6_0 like Mac OS X; ca-ES) iPadTimesAnvil/2.8.1",Unknown,Apple,iPad,Unknown,768,1024,768 x 1024,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
10232,"Mozilla/5.0 (Linux; U; Android 2.3.5; en-gb; Orange Monte Carlo Build/OUK_B08) Times/1.3.0",Smartphone,ZTE,Orange Monte Carlo,Unknown,480,800,480 x 800,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,9
10213,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1_1 like Mac OS X; en-GB) iPadTimesAnvil/2.6.1",Unknown,Apple,iPad,Unknown,768,1024,768 x 1024,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
10206,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 4_3_2 like Mac OS X; en-GB) Times/1.3.1",Unknown,Apple,iPhone,Unknown,320,480,320 x 480,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
10198,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_0 like Mac OS X; en-AU) iPadTimesAnvil/2.7",Unknown,Apple,iPad,Unknown,768,1024,768 x 1024,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
10196,"Mozilla/5.0 (iPad; U; CPU iPhone OS 4_3_4 like Mac OS X; en-GB) Sunday Times/2.1.1",Unknown,Apple,iPad,Unknown,768,1024,768 x 1024,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
10181,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 6_0 like Mac OS X; ru-RU) Times/1.3.2",Unknown,Apple,iPhone,Unknown,320,480,320 x 480,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
10129,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; GTB7.4; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.04506.30; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)",Unknown,Unknown,Computer,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,14
10122,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 5_1_1 like Mac OS X; it-IT) Times/1.3.1",Unknown,Apple,iPhone,Unknown,320,480,320 x 480,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
10115,"Mozilla/5.0 (Windows; U; Windows NT 6.1; en-GB; rv:1.9.2.10) Gecko/20100914 Firefox/3.6.10",Unknown,Unknown,Computer,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,14
10089,"Opera/9.80 (Windows NT 6.1; WOW64; U; en) Presto/2.10.229 Version/11.64",Unknown,Unknown,Computer,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,14
10069,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1_1 like Mac OS X; en-US-POSIX) Sunday Times/223",Unknown,Apple,iPad,Unknown,768,1024,768 x 1024,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
10061,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:15.0) Gecko/20100101 Firefox/15.0",Unknown,Unknown,Computer,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,14
10061,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1 like Mac OS X; en-US) iPadTimesAnvil/2.8",Unknown,Apple,iPad,Unknown,768,1024,768 x 1024,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
10053,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 4_0_2 like Mac OS X; en-GB) Times/1.2.1",Unknown,Apple,iPhone,Unknown,320,480,320 x 480,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
10048,"Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Win64; x64; Trident/5.0; BOIE9;ENGB)",Unknown,Unknown,Computer,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,14
10034,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1_1 like Mac OS X; de-AT) iPadTimesAnvil/2.8.1",Unknown,Apple,iPad,Unknown,768,1024,768 x 1024,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
10027,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1 like Mac OS X; fr-FR) iPadTimesAnvil/2.8.1",Unknown,Apple,iPad,Unknown,768,1024,768 x 1024,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
10001,"Mozilla/5.0 (Windows NT 5.1; rv:9.0.1) Gecko/20100101 Firefox/9.0.1",Unknown,Unknown,Computer,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,14
9997,"Mozilla/5.0 (Windows NT 6.1; WOW64; rv:9.0.1) Gecko/20100101 Firefox/9.0.1",Unknown,Unknown,Computer,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,14
9984,"Mozilla/5.0 (iPod; CPU iPhone OS 5_1_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9B206 Safari/7534.48.3",Unknown,Apple,iPod Touch,Unknown,320,480,320 x 480,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
9976,"Mozilla/5.0 (Linux; U; Android 4.0.3; en-gb; GT-I9100 Build/IML74K) Times/1.2",Smartphone,Samsung,GT-I9100,Unknown,480,800,480 x 800,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,9
9965,"Mozilla/5.0 (Linux; U; Android 2.3.6; en-gb; Nexus One Build/GRK39F) Times/1.3.0",Smartphone,Google,Nexus One,Unknown,480,800,480 x 800,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,9
9934,"Mozilla/5.0 (iPad; U; CPU iPhone OS 4_3_2 like Mac OS X; en-SG) iPadTimesAnvil/2.7",Unknown,Apple,iPad,Unknown,768,1024,768 x 1024,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
9932,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.79 Safari/537.1",Unknown,Unknown,Computer,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,14
9929,"Mozilla/5.0 (iPad; CPU OS 5_1_1 like Mac OS X; en-us) AppleWebKit/534.46.0 (KHTML, like Gecko) CriOS/21.0.1180.80 Mobile/9B206 Safari/7534.48.3",Unknown,Apple,iPad,Unknown,768,1024,768 x 1024,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
9926,"Mozilla/5.0 (iPad; U; CPU iPhone OS 6_0 like Mac OS X; en-BE) iPadTimesAnvil/2.7",Unknown,Apple,iPad,Unknown,768,1024,768 x 1024,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
9898,"Mozilla/5.0 (iPad; U; CPU iPhone OS 6_0 like Mac OS X; en-PK) iPadTimesAnvil/2.8.1",Unknown,Apple,iPad,Unknown,768,1024,768 x 1024,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
9887,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1_1 like Mac OS X; fr-FR) Sunday Times/2.1.1",Unknown,Apple,iPad,Unknown,768,1024,768 x 1024,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
9873,"Mozilla/5.0 (compatible; MSIE 9.0; AOL 9.6; AOLBuild 4340.5004; Windows NT 6.1; WOW64; Trident/5.0; MATM)",Unknown,Unknown,Computer,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,14
9855,"Mozilla/5.0 (Linux; U; Android 2.3.3; en-gb; GT-I9100 Build/GINGERBREAD) Times/1.0.2",Smartphone,Samsung,GT-I9100,Unknown,480,800,480 x 800,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,9
9830,"Mozilla/5.0 (Linux; U; Android 2.3.7; en-gb; ST27i Build/6.0.B.3.184) Times/1.3.0",Smartphone,SonyEricsson,ST27i,Unknown,320,480,320 x 480,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,9
9743,"Mozilla/5.0 (Linux; U; Android 2.2.1; en-gb; HTC Wildfire Build/FRG83D) Times/1.0.2",Smartphone,HTC,A3333,Unknown,240,320,240 x 320,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,9
9737,"Mozilla/5.0 (iPad; U; CPU iPhone OS 4_3_1 like Mac OS X; en-US) Sunday Times/223",Unknown,Apple,iPad,Unknown,768,1024,768 x 1024,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
9701,"Mozilla/5.0 (Linux; U; Android 4.0.3; en-gb; GT-I9100P Build/IML74K) Times/1.2",Smartphone,Samsung,GT-I9100,Unknown,480,800,480 x 800,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,9
9685,"Mozilla/5.0 (iPod touch; U; CPU iPhone OS 5_1_1 like Mac OS X; en-GB) Times/1.0.2",Unknown,Apple,iPod Touch,Unknown,320,480,320 x 480,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
9681,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7) AppleWebKit/534.48.3 (KHTML, like Gecko) Version/5.1 Safari/534.48.3",Unknown,Unknown,Computer,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,14
9669,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 4_3_5 like Mac OS X; en-GB) Times/1.1",Unknown,Apple,iPhone,Unknown,320,480,320 x 480,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
9655,"Mozilla/5.0 (iPad; U; CPU iPhone OS 4_3_5 like Mac OS X; en) iPadTimesAnvil/2.7",Unknown,Apple,iPad,Unknown,768,1024,768 x 1024,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
9647,"Mozilla/5.0 (iPad; U; CPU iPhone OS 4_3_5 like Mac OS X; en-US) Sunday Times/2.1.1",Unknown,Apple,iPad,Unknown,768,1024,768 x 1024,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
9627,"Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; WOW64; Trident/6.0)",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,15
9624,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.94 Safari/537.4",Unknown,Unknown,Computer,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,14
9621,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1_1 like Mac OS X; en-CA) iPadTimesAnvil/2.8",Unknown,Apple,iPad,Unknown,768,1024,768 x 1024,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
9602,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1_1 like Mac OS X; en-CA) Sunday Times/2.1.1",Unknown,Apple,iPad,Unknown,768,1024,768 x 1024,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
9571,"Mozilla/5.0 (iPad; U; CPU OS 4_3_2 like Mac OS X; en-gb) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8H7 Safari/6533.18.5",Unknown,Apple,iPad,Unknown,768,1024,768 x 1024,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
9567,"Mozilla/5.0 (iPad; U; CPU iPhone OS 4_3_5 like Mac OS X; en-IE) Sunday Times/223",Unknown,Apple,iPad,Unknown,768,1024,768 x 1024,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
9560,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1_1 like Mac OS X; it-IT) iPadTimesAnvil/2.8",Unknown,Apple,iPad,Unknown,768,1024,768 x 1024,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
9555,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0)",Unknown,Unknown,Computer,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,14
9525,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; .NET CLR 1.1.4322; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)",Unknown,Unknown,Computer,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,14
9462,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.19 (KHTML, like Gecko) Ubuntu/11.10 Chromium/18.0.1025.168 Chrome/18.0.1025.168 Safari/535.19",Unknown,Unknown,Computer,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,14
9462,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/536.11 (KHTML, like Gecko) Chrome/20.0.1132.57 Safari/536.11",Unknown,Unknown,Computer,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,14
9460,"Mozilla/5.0 (iPad; U; CPU iPhone OS 4_3 like Mac OS X; en-GB) iPadTimes/2.4",Unknown,Apple,iPad,Unknown,768,1024,768 x 1024,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
9445,"Mozilla/5.0 (Linux; U; Android 2.3.5; en-gb; HTC Desire HD A9191 Build/GRJ90) Times/1.0.2",Smartphone,HTC,Desire HD,Unknown,480,800,480 x 800,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,9
9441,"Mozilla/5.0 (iPad; U; CPU iPhone OS 6_0 like Mac OS X; he-IL) iPadTimesAnvil/2.8.1",Unknown,Apple,iPad,Unknown,768,1024,768 x 1024,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
9438,"Mozilla/5.0 (iPad; U; CPU iPhone OS 4_3_1 like Mac OS X; en) iPadTimesAnvil/2.7",Unknown,Apple,iPad,Unknown,768,1024,768 x 1024,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
9414,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534+ (KHTML, like Gecko) BingPreview/1.0b",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,15
9411,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1_1 like Mac OS X; zh-CN) iPadTimesAnvil/2.8.1",Unknown,Apple,iPad,Unknown,768,1024,768 x 1024,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
9400,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 6_0 like Mac OS X; fr-CH) Times of London/1.3.2",Unknown,Apple,iPhone,Unknown,320,480,320 x 480,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
9388,"Mozilla/5.0 (Linux; U; Android 2.2.2; en-gb; HTC Desire Build/FRG83G) Times/1.0.2",Smartphone,HTC,A8181,Unknown,480,800,480 x 800,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,9
9381,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 4_2_1 like Mac OS X; en-GB) Times/1.2",Unknown,Apple,iPhone,Unknown,320,480,320 x 480,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
9369,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; GTB7.4; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; .NET4.0C)",Unknown,Unknown,Computer,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,14
9341,"Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUSMSE)",Unknown,Unknown,Computer,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,14
9335,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 5_0 like Mac OS X; en-GB) Times/1.0.2",Unknown,Apple,iPhone,Unknown,320,480,320 x 480,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
9317,"Mozilla/5.0 (Linux; U; Android 2.2; en-gb; GT-I5500 Build/FROYO) Times/1.2.3",Smartphone,Samsung,GT-i5500,Unknown,240,320,240 x 320,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,9
9289,"Mozilla/5.0 (Linux; U; Android 2.3.6; en-gb; GT-S5830i Build/GINGERBREAD) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1",Smartphone,Samsung,GT-S5830,Unknown,320,480,320 x 480,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,9
9278,"Mozilla/5.0 (iPad; U; CPU iPhone OS 4_3_5 like Mac OS X; de-CH) iPadTimesAnvil/2.7",Unknown,Apple,iPad,Unknown,768,1024,768 x 1024,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
9275,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_3) AppleWebKit/534.54.16 (KHTML, like Gecko) Version/5.1.4 Safari/534.54.16",Unknown,Unknown,Computer,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,14
9266,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 6_0 like Mac OS X; en-NZ) Times/1.3.2",Unknown,Apple,iPhone,Unknown,320,480,320 x 480,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
9255,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1_1 like Mac OS X; pt-PT) iPadTimesAnvil/2.5",Unknown,Apple,iPad,Unknown,768,1024,768 x 1024,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
9237,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_0_1 like Mac OS X; en-CA) Sunday Times/223",Unknown,Apple,iPad,Unknown,768,1024,768 x 1024,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
9228,"Mozilla/5.0 (iPad; U; CPU iPhone OS 6_0 like Mac OS X; en-PH) iPadTimesAnvil/2.8.1",Unknown,Apple,iPad,Unknown,768,1024,768 x 1024,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
9214,"Mozilla/5.0 (iPad; U; CPU iPhone OS 6_0 like Mac OS X; sv-SE) iPadTimesAnvil/2.7",Unknown,Apple,iPad,Unknown,768,1024,768 x 1024,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
9182,"Mozilla/5.0 (Linux; U; Android 2.2.2; en-gb; YP-G70 Build/FROYO) Times/1.2.3",Smartphone,Samsung,YP-G70,Unknown,480,800,480 x 800,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,9
9157,"Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:15.0) Gecko/20100101 Firefox/15.0",Unknown,Unknown,Computer,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,14
9140,"Mozilla/4.0 (compatible; MSIE 7.0; Windows Phone OS 7.0; Trident/3.1; IEMobile/7.0; NOKIA; Lumia 900) TheTimes.App",Unknown,Nokia,900,Unknown,480,800,480 x 800,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
9134,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; InfoPath.3; MS-RTC LM 8)",Unknown,Unknown,Computer,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,14
9133,"Mozilla/5.0 (Linux; U; Android 2.3.7; en-gb; LT26i Build/6.0.A.3.75) Times/1.3.0",Smartphone,SonyEricsson,LT26i,Unknown,720,1280,720 x 1280,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,9
9133,"Mozilla/5.0 (iPad; U; CPU iPhone OS 4_3_3 like Mac OS X; nl-NL) iPadTimesAnvil/2.7",Unknown,Apple,iPad,Unknown,768,1024,768 x 1024,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
9124,"Mozilla/5.0 (Linux; U; Android 2.3.6; en-gb; LG-E400 Build/GRK39F) Times/1.3.0",Smartphone,LG,E400,Unknown,240,320,240 x 320,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,9
9100,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; InfoPath.1)",Unknown,Unknown,Computer,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,14
9076,"Mozilla/5.0 (iPad; U; CPU iPhone OS 6_0 like Mac OS X; en-US-POSIX) iPadTimesAnvil/2.7",Unknown,Apple,iPad,Unknown,768,1024,768 x 1024,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
9068,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1 like Mac OS X; nl-NL) iPadTimesAnvil/2.7",Unknown,Apple,iPad,Unknown,768,1024,768 x 1024,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
9055,"Mozilla/5.0 (Windows NT 5.1; rv:7.0.1) Gecko/20100101 Firefox/7.0.1",Unknown,Unknown,Computer,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,14
9047,"Mozilla/5.0 (iPad; U; CPU iPhone OS 4_3_2 like Mac OS X; en-GB) iPadTimesAnvil/2.5",Unknown,Apple,iPad,Unknown,768,1024,768 x 1024,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10
